2023-08-06 13:05:05 - INFO: - {'accuracy': 0.8921568627450981, 'precision': 0.8108108108108109, 'f1': 0.8450704225352113, 'recall': 0.8823529411764706, 'aupr': 0.9027951296432897, 'auc': 0.9467993079584776}
2023-08-06 14:28:47 - INFO: - {'accuracy': 0.8431372549019608, 'precision': 0.78125, 'f1': 0.7575757575757576, 'recall': 0.7352941176470589, 'aupr': 0.8511138727582264, 'auc': 0.9312283737024221}
2023-08-06 14:34:48 - INFO: - {'accuracy': 0.8431372549019608, 'precision': 0.78125, 'f1': 0.7575757575757576, 'recall': 0.7352941176470589, 'aupr': 0.8462188824224638, 'auc': 0.9294982698961938}
2023-08-06 14:40:11 - INFO: - {'accuracy': 0.8431372549019608, 'precision': 0.78125, 'f1': 0.7575757575757576, 'recall': 0.7352941176470589, 'aupr': 0.8515080347308137, 'auc': 0.9333910034602075}
2023-08-06 14:45:29 - INFO: - {'accuracy': 0.8529411764705882, 'precision': 0.8064516129032258, 'f1': 0.7692307692307693, 'recall': 0.7352941176470589, 'aupr': 0.8416191501031236, 'auc': 0.9312283737024221}
2023-08-06 14:49:13 - INFO: - {'accuracy': 0.8725490196078431, 'precision': 0.8387096774193549, 'f1': 0.7999999999999999, 'recall': 0.7647058823529411, 'aupr': 0.8816464190987608, 'auc': 0.9463667820069204}
2023-08-06 14:53:01 - INFO: - {'accuracy': 0.8725490196078431, 'precision': 0.8387096774193549, 'f1': 0.7999999999999999, 'recall': 0.7647058823529411, 'aupr': 0.8861737432568005, 'auc': 0.945069204152249}
2023-08-06 14:56:57 - INFO: - {'accuracy': 0.8725490196078431, 'precision': 0.8387096774193549, 'f1': 0.7999999999999999, 'recall': 0.7647058823529411, 'aupr': 0.8838621357146906, 'auc': 0.9472318339100345}
2023-08-06 15:01:07 - INFO: - {'accuracy': 0.8823529411764706, 'precision': 0.84375, 'f1': 0.8181818181818182, 'recall': 0.7941176470588235, 'aupr': 0.8943766535366816, 'auc': 0.9498269896193772}
2023-08-06 15:05:30 - INFO: - {'accuracy': 0.8725490196078431, 'precision': 0.8387096774193549, 'f1': 0.7999999999999999, 'recall': 0.7647058823529411, 'aupr': 0.8942946952575103, 'auc': 0.9480968858131489}
2023-08-06 15:09:03 - INFO: - {'accuracy': 0.8725490196078431, 'precision': 0.8620689655172413, 'f1': 0.7936507936507937, 'recall': 0.7352941176470589, 'aupr': 0.8790017018913424, 'auc': 0.9364186851211073}
2023-08-06 15:12:32 - INFO: - {'accuracy': 0.8725490196078431, 'precision': 0.8620689655172413, 'f1': 0.7936507936507937, 'recall': 0.7352941176470589, 'aupr': 0.8639030155467929, 'auc': 0.935121107266436}
2023-08-06 15:15:56 - INFO: - {'accuracy': 0.8725490196078431, 'precision': 0.8620689655172413, 'f1': 0.7936507936507937, 'recall': 0.7352941176470589, 'aupr': 0.8860736503786175, 'auc': 0.9381487889273357}
2023-08-06 15:19:17 - INFO: - {'accuracy': 0.8725490196078431, 'precision': 0.8620689655172413, 'f1': 0.7936507936507937, 'recall': 0.7352941176470589, 'aupr': 0.8842008173721203, 'auc': 0.9420415224913495}
2023-08-06 15:22:42 - INFO: - {'accuracy': 0.8725490196078431, 'precision': 0.8620689655172413, 'f1': 0.7936507936507937, 'recall': 0.7352941176470589, 'aupr': 0.8775551745042002, 'auc': 0.9385813148788927}
2023-08-06 15:26:27 - INFO: - {'accuracy': 0.8137254901960784, 'precision': 0.8260869565217391, 'f1': 0.6666666666666667, 'recall': 0.5588235294117647, 'aupr': 0.8591664266818938, 'auc': 0.9117647058823529}
2023-08-06 15:29:18 - INFO: - {'accuracy': 0.8137254901960784, 'precision': 0.8, 'f1': 0.6779661016949153, 'recall': 0.5882352941176471, 'aupr': 0.841149692139795, 'auc': 0.9009515570934257}
2023-08-06 15:32:04 - INFO: - {'accuracy': 0.803921568627451, 'precision': 0.85, 'f1': 0.6296296296296295, 'recall': 0.5, 'aupr': 0.848639263135961, 'auc': 0.9065743944636678}
2023-08-06 15:34:54 - INFO: - {'accuracy': 0.7941176470588235, 'precision': 0.8095238095238095, 'f1': 0.6181818181818182, 'recall': 0.5, 'aupr': 0.8395708368464261, 'auc': 0.9074394463667821}
2023-08-06 15:37:42 - INFO: - {'accuracy': 0.8235294117647058, 'precision': 0.8076923076923077, 'f1': 0.7, 'recall': 0.6176470588235294, 'aupr': 0.8401623949686114, 'auc': 0.9061418685121106}
2023-08-06 15:40:05 - INFO: - {'accuracy': 0.7941176470588235, 'precision': 0.9333333333333333, 'f1': 0.5714285714285713, 'recall': 0.4117647058823529, 'aupr': 0.8542996005335248, 'auc': 0.9087370242214533}
2023-08-06 15:42:39 - INFO: - {'accuracy': 0.7843137254901961, 'precision': 0.9285714285714286, 'f1': 0.5416666666666667, 'recall': 0.38235294117647056, 'aupr': 0.8591253755745418, 'auc': 0.9117647058823529}
2023-08-06 15:45:01 - INFO: - {'accuracy': 0.7843137254901961, 'precision': 0.9285714285714286, 'f1': 0.5416666666666667, 'recall': 0.38235294117647056, 'aupr': 0.854079094590724, 'auc': 0.9091695501730104}
2023-08-06 15:47:32 - INFO: - {'accuracy': 0.7745098039215687, 'precision': 1.0, 'f1': 0.48888888888888893, 'recall': 0.3235294117647059, 'aupr': 0.8524555868162829, 'auc': 0.9065743944636678}
2023-08-06 15:50:09 - INFO: - {'accuracy': 0.803921568627451, 'precision': 0.9375, 'f1': 0.6, 'recall': 0.4411764705882353, 'aupr': 0.8485210560173125, 'auc': 0.9052768166089965}
2023-08-06 15:55:50 - INFO: - {'accuracy': 0.8823529411764706, 'precision': 0.84375, 'f1': 0.8181818181818182, 'recall': 0.7941176470588235, 'aupr': 0.8764701020804099, 'auc': 0.9346885813148789}
2023-08-06 16:01:35 - INFO: - {'accuracy': 0.8627450980392157, 'precision': 0.8125, 'f1': 0.787878787878788, 'recall': 0.7647058823529411, 'aupr': 0.8635450277235519, 'auc': 0.9234429065743945}
2023-08-06 16:07:43 - INFO: - {'accuracy': 0.8627450980392157, 'precision': 0.8125, 'f1': 0.787878787878788, 'recall': 0.7647058823529411, 'aupr': 0.8661314488276042, 'auc': 0.9256055363321799}
2023-08-06 16:13:32 - INFO: - {'accuracy': 0.8627450980392157, 'precision': 0.8125, 'f1': 0.787878787878788, 'recall': 0.7647058823529411, 'aupr': 0.8747763090577594, 'auc': 0.9325259515570934}
2023-08-06 16:19:19 - INFO: - {'accuracy': 0.8725490196078431, 'precision': 0.8181818181818182, 'f1': 0.8059701492537314, 'recall': 0.7941176470588235, 'aupr': 0.8814336751471452, 'auc': 0.9364186851211074}
2023-08-06 16:23:34 - INFO: - {'accuracy': 0.8137254901960784, 'precision': 0.7419354838709677, 'f1': 0.7076923076923077, 'recall': 0.6764705882352942, 'aupr': 0.8247398808898413, 'auc': 0.916955017301038}
2023-08-06 16:27:53 - INFO: - {'accuracy': 0.8235294117647058, 'precision': 0.7666666666666667, 'f1': 0.71875, 'recall': 0.6764705882352942, 'aupr': 0.8293300873982945, 'auc': 0.9152249134948097}
2023-08-06 16:32:04 - INFO: - {'accuracy': 0.8333333333333334, 'precision': 0.7931034482758621, 'f1': 0.7301587301587301, 'recall': 0.6764705882352942, 'aupr': 0.8234478592420496, 'auc': 0.9147923875432525}
2023-08-06 16:36:41 - INFO: - {'accuracy': 0.8333333333333334, 'precision': 0.7931034482758621, 'f1': 0.7301587301587301, 'recall': 0.6764705882352942, 'aupr': 0.8337478556826177, 'auc': 0.9186851211072665}
2023-08-06 16:41:02 - INFO: - {'accuracy': 0.8235294117647058, 'precision': 0.7666666666666667, 'f1': 0.71875, 'recall': 0.6764705882352942, 'aupr': 0.8298321665563122, 'auc': 0.9143598615916955}
2023-08-06 16:44:19 - INFO: - {'accuracy': 0.8431372549019608, 'precision': 0.8, 'f1': 0.7500000000000001, 'recall': 0.7058823529411765, 'aupr': 0.8334179099349043, 'auc': 0.9312283737024222}
2023-08-06 16:47:44 - INFO: - {'accuracy': 0.8529411764705882, 'precision': 0.8064516129032258, 'f1': 0.7692307692307693, 'recall': 0.7352941176470589, 'aupr': 0.821523335761344, 'auc': 0.9182525951557095}
2023-08-06 16:51:03 - INFO: - {'accuracy': 0.8529411764705882, 'precision': 0.8064516129032258, 'f1': 0.7692307692307693, 'recall': 0.7352941176470589, 'aupr': 0.8231977655419868, 'auc': 0.9204152249134947}
2023-08-06 16:54:34 - INFO: - {'accuracy': 0.8529411764705882, 'precision': 0.8064516129032258, 'f1': 0.7692307692307693, 'recall': 0.7352941176470589, 'aupr': 0.8278988436485719, 'auc': 0.9230103806228374}
2023-08-06 16:57:43 - INFO: - {'accuracy': 0.8627450980392157, 'precision': 0.8333333333333334, 'f1': 0.78125, 'recall': 0.7352941176470589, 'aupr': 0.8244722119888179, 'auc': 0.9208477508650519}
2023-08-06 17:00:54 - INFO: - {'accuracy': 0.8529411764705882, 'precision': 0.8275862068965517, 'f1': 0.7619047619047619, 'recall': 0.7058823529411765, 'aupr': 0.8434801195806481, 'auc': 0.929930795847751}
2023-08-06 17:03:17 - INFO: - {'accuracy': 0.8431372549019608, 'precision': 0.8, 'f1': 0.7500000000000001, 'recall': 0.7058823529411765, 'aupr': 0.8511070136685525, 'auc': 0.9355536332179931}
2023-08-06 17:05:44 - INFO: - {'accuracy': 0.8529411764705882, 'precision': 0.8064516129032258, 'f1': 0.7692307692307693, 'recall': 0.7352941176470589, 'aupr': 0.842716325750917, 'auc': 0.9316608996539792}
2023-08-06 17:08:06 - INFO: - {'accuracy': 0.8431372549019608, 'precision': 0.8, 'f1': 0.7500000000000001, 'recall': 0.7058823529411765, 'aupr': 0.8467523188284424, 'auc': 0.9329584775086506}
2023-08-06 17:10:34 - INFO: - {'accuracy': 0.8529411764705882, 'precision': 0.8275862068965517, 'f1': 0.7619047619047619, 'recall': 0.7058823529411765, 'aupr': 0.8503837527082543, 'auc': 0.935553633217993}
2023-08-06 17:12:48 - INFO: - {'accuracy': 0.8333333333333334, 'precision': 0.8148148148148148, 'f1': 0.7213114754098361, 'recall': 0.6470588235294118, 'aupr': 0.8382582626663039, 'auc': 0.929930795847751}
2023-08-06 17:15:01 - INFO: - {'accuracy': 0.8431372549019608, 'precision': 0.8461538461538461, 'f1': 0.7333333333333334, 'recall': 0.6470588235294118, 'aupr': 0.8365764476909257, 'auc': 0.9282006920415226}
2023-08-06 17:17:33 - INFO: - {'accuracy': 0.8333333333333334, 'precision': 0.8148148148148148, 'f1': 0.7213114754098361, 'recall': 0.6470588235294118, 'aupr': 0.8351548603141803, 'auc': 0.9286332179930796}
2023-08-06 17:19:44 - INFO: - {'accuracy': 0.8333333333333334, 'precision': 0.84, 'f1': 0.711864406779661, 'recall': 0.6176470588235294, 'aupr': 0.8317068011005503, 'auc': 0.9273356401384083}
2023-08-06 17:21:58 - INFO: - {'accuracy': 0.8333333333333334, 'precision': 0.84, 'f1': 0.711864406779661, 'recall': 0.6176470588235294, 'aupr': 0.8494993938282877, 'auc': 0.9333910034602076}
2023-08-06 17:23:49 - INFO: - {'accuracy': 0.803921568627451, 'precision': 0.7916666666666666, 'f1': 0.6551724137931034, 'recall': 0.5588235294117647, 'aupr': 0.8444710871096162, 'auc': 0.9022491349480969}
2023-08-06 17:25:56 - INFO: - {'accuracy': 0.7941176470588235, 'precision': 0.782608695652174, 'f1': 0.631578947368421, 'recall': 0.5294117647058824, 'aupr': 0.8350797511159973, 'auc': 0.9035467128027682}
2023-08-06 17:27:56 - INFO: - {'accuracy': 0.7647058823529411, 'precision': 0.75, 'f1': 0.5555555555555556, 'recall': 0.4411764705882353, 'aupr': 0.820862026801371, 'auc': 0.8961937716262977}
2023-08-06 17:30:05 - INFO: - {'accuracy': 0.7941176470588235, 'precision': 0.8823529411764706, 'f1': 0.5882352941176471, 'recall': 0.4411764705882353, 'aupr': 0.8491261561736991, 'auc': 0.9026816608996541}
2023-08-06 17:31:52 - INFO: - {'accuracy': 0.7843137254901961, 'precision': 0.7727272727272727, 'f1': 0.6071428571428571, 'recall': 0.5, 'aupr': 0.8346968222543757, 'auc': 0.8966262975778547}
2023-08-06 17:33:30 - INFO: - {'accuracy': 0.7647058823529411, 'precision': 1.0, 'f1': 0.45454545454545453, 'recall': 0.29411764705882354, 'aupr': 0.8475901788371806, 'auc': 0.9018166089965397}
2023-08-06 17:35:07 - INFO: - {'accuracy': 0.7843137254901961, 'precision': 0.9285714285714286, 'f1': 0.5416666666666667, 'recall': 0.38235294117647056, 'aupr': 0.828589393690123, 'auc': 0.8918685121107266}
2023-08-06 17:36:43 - INFO: - {'accuracy': 0.7745098039215687, 'precision': 0.9230769230769231, 'f1': 0.5106382978723405, 'recall': 0.35294117647058826, 'aupr': 0.8323685447299678, 'auc': 0.8996539792387543}
2023-08-06 17:38:25 - INFO: - {'accuracy': 0.7647058823529411, 'precision': 1.0, 'f1': 0.45454545454545453, 'recall': 0.29411764705882354, 'aupr': 0.8422710167424029, 'auc': 0.902681660899654}
2023-08-06 17:40:04 - INFO: - {'accuracy': 0.7745098039215687, 'precision': 0.9230769230769231, 'f1': 0.5106382978723405, 'recall': 0.35294117647058826, 'aupr': 0.8561740912672315, 'auc': 0.9108996539792388}
